Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Alex,"Turbo FAST: Season 2: ""Ransom of White Shadow / Kicked Off""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-16 17:03:51,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":9737,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":11737,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":27737,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":300737,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""Ransom of White Shadow / Kicked Off""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-16 05:38:25,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3469,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":105469,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":143628,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":800628,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":1678628,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1680628,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":2108628,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2444448,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""Maggotron / Love Hurts""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-16 05:12:41,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":5412,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":900412,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1082831,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1530559,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""Deuce Is Wild / To Fire a Squire""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-16 05:04:12,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6294,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":508294,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""Deuce Is Wild / To Fire a Squire""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-15 17:39:36,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3123,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":883290,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":883501,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":887077,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1787911,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""Crow Pox / Faking Amends""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-15 17:32:52,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6249,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":399249,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""Crow Pox / Faking Amends""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-15 05:40:05,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6289,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":957289,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1861507,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""Turboldly Go - Part 1 / Turboldly Go - Part 2""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-15 05:07:40,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3662,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":619662,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":925343,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":926780,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1725780,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""Turboldly Go - Part 1 / Turboldly Go - Part 2""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-15 04:54:43,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":7214,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":776214,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""Turboldly Go - Part 1 / Turboldly Go - Part 2""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 17:42:15,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3112,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":121202,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":125790,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":731790,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1514583,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""Turboldly Go - Part 1 / Turboldly Go - Part 2""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 17:24:27,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":7420,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":967420,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":983726,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1064499,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""Turboldly Go - Part 1 / Turboldly Go - Part 2""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 05:28:23,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6092,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":296092,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1198548,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""The Treasure of Sierra Marty / Big Baby""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 04:31:03,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6669,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":705669,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":994290,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1039720,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1720694,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2349757,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""The Disappearing Act / The Sting of Injustice""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 03:47:14,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6214,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1140214,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1349833,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1402833,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1410421,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1482322,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1930890,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1998392,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""Agent Ace / Smoove as Ice""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 03:24:09,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6718,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":36718,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":79075,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1196210,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1202161,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1385457,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""The Mighty Snails / Silent but Deadly""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 03:01:38,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6229,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1348229,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 2: ""The Challenge / Home on Our Own""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 02:39:23,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6764,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1332764,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Tur-Bros / The Snailman""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 02:36:57,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":8498,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":144498,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Tur-Bros / The Snailman""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 02:31:04,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2989,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":286989,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":294269,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Tur-Bros / The Snailman""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 02:10:30,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3731,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":892731,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1094364,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1129722,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1211834,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Hardluck Hardcase / Bee Story""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 02:05:29,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2968,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":298968,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Hardluck Hardcase / Bee Story""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 01:47:52,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6209,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1055209,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Dome Sweet Dome / My Pet Clamsquatch""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-11 01:44:36,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6719,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":16719,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":193719,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Dome Sweet Dome / My Pet Clamsquatch""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 21:28:06,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3688,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1161688,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2064832,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Chet vs. Dr. Disorder / Damselfly in Distress""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 21:02:37,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":7133,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1015133,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1332870,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1413967,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Chet vs. Dr. Disorder / Damselfly in Distress""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 20:37:22,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6250,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":256250,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":659388,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Smoovin' On Up / The Great Shell Robbery""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 20:07:08,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3790,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":190790,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":474428,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1582909,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1630110,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1679110,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""The Packet Racket / Smack Me Down""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 19:31:31,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":4177,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1079177,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1231419,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1265173,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":1712544,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1713009,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1875961,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1906461,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1980361,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Zoo Lander / Balloonatics""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 19:08:23,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6142,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1351142,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Mall is Well / Taco Tank""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 18:45:50,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6166,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1351166,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Over Shadowed / Beware the Chickipede""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 18:43:49,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":2913,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":48816,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":49231,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":50602,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":51975,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":52329,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":54076,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":55783,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":56127,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":58375,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":61122,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":61485,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":63699,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":66832,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":67212,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":68491,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":70464,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":70850,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":72684,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":74884,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":75231,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":75657,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":77728,""mediaOffsetMs"":null},{""eventType"":""reposition"",""sessionOffsetMs"":78109,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":78649,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":117451,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Over Shadowed / Beware the Chickipede""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 18:21:14,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6543,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1351543,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Terror of Tickula / Prank'd""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 17:58:42,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3460,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1347460,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Buster Move / Gills""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 17:36:10,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6127,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1352127,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""No Can Do / Adopt-A-Toad""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 17:24:54,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":5114,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":672114,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""No Can Do / Adopt-A-Toad""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 06:02:22,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6448,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":685448,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":685449,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":686448,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Gypsy Moth Prophecies / Skidzo-Brainia""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 05:19:54,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3850,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1175850,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1683170,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1688629,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1705041,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1730167,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1731631,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1734831,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1862659,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1863607,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1864290,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":1864561,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":1864727,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1983122,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Karmageddon / Chet Gets Burned""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 04:57:41,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6855,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1332855,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Curse of the Cicadas / Beat-A Fajita""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 04:35:08,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6268,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1350268,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Cruise Control / R/C Turbo""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 04:11:32,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":3954,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":209954,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":212943,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":213766,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":276423,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1413234,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Ready, Set, Glow / Breakneck's Back""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 03:44:43,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":7489,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":380489,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":613534,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1489396,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Ready, Set, Glow / Breakneck's Back""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 02:36:51,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6940,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":22940,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":506945,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":583945,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1469080,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Turbo Drift""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 02:14:31,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":4573,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1335573,""mediaOffsetMs"":null}]"
Alex,"Turbo FAST: Season 1: ""Surf 'N Turf / Hardcase Returns""",Android DefaultWidevineL3Tablet Android Tablet,2016-12-10 01:49:46,NZ,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":6943,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":165943,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":251946,""mediaOffsetMs"":null},{""eventType"":""paused"",""sessionOffsetMs"":252792,""mediaOffsetMs"":null},{""eventType"":""playing"",""sessionOffsetMs"":256017,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":1438891,""mediaOffsetMs"":null}]"
